Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments,cleaned_Timestamp,cleaned_Gender,cleaned_Country,cleaned_state,cleaned_self_employed,cleaned_family_history,cleaned_treatment,cleaned_work_interfere,cleaned_no_employees,cleaned_remote_work,cleaned_tech_company,cleaned_benefits,cleaned_care_options,cleaned_wellness_program,cleaned_seek_help,cleaned_anonymity,cleaned_leave,cleaned_mental_health_consequence,cleaned_phys_health_consequence,cleaned_coworkers,cleaned_supervisor,cleaned_mental_health_interview,cleaned_phys_health_interview,cleaned_mental_vs_physical,cleaned_obs_consequence,cleaned_comments
2014-08-29 09:47:10,40,male,United States,TN,No,No,No,,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,Don't know,Maybe,No,No,Yes,No,No,Don't know,No,,20140829 094710,male,united states,tn,,,,,1000,,,yes,yes,yes,yes,yes,dont know,maybe,,,yes,,,dont know,,
2014-08-29 09:47:30,33,female,United States,TX,Yes,No,No,Never,1-5,Yes,Yes,No,Yes,Don't know,Don't know,Yes,Somewhat easy,Maybe,No,No,Some of them,No,No,Yes,No,,20140829 094730,female,united states,tx,yes,,,never,15,yes,yes,,yes,dont know,dont know,yes,somewhat easy,maybe,,,,,,yes,,
2014-08-29 09:51:35,24,Female,United States,TN,No,Yes,No,Sometimes,More than 1000,No,No,Yes,Yes,No,Don't know,Don't know,Somewhat difficult,Yes,Maybe,Some of them,Some of them,No,No,No,Yes,,20140829 095135,female,united states,tn,,yes,,sometimes,1000,,,yes,yes,,dont know,dont know,somewhat difficult,yes,maybe,,,,,,yes,
2014-08-29 09:53:38,38,Female,United States,OR,No,Yes,No,Sometimes,26-100,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No,,20140829 095338,female,united states,,,yes,,sometimes,26100,yes,yes,dont know,sure,dont know,dont know,dont know,dont know,,,,yes,,,dont know,,
2014-08-29 09:53:50,31,male,United States,SD,No,No,No,Sometimes,More than 1000,No,Yes,Yes,Not sure,Yes,Yes,Yes,Don't know,Yes,Maybe,Some of them,Some of them,No,Maybe,Yes,No,,20140829 095350,male,united states,sd,,,,sometimes,1000,,yes,yes,sure,yes,yes,yes,dont know,yes,maybe,,,,maybe,yes,,
2014-08-29 09:54:01,23,Male,Israel,,No,No,No,,100-500,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Maybe,No,Some of them,Yes,Maybe,Yes,Don't know,No,,20140829 095401,male,israel,,,,,,100500,,yes,dont know,sure,,,yes,easy,maybe,,,yes,maybe,yes,dont know,,
2014-08-29 09:54:11,26,F,United States,NY,No,No,No,,6-25,No,Yes,Don't know,Not sure,No,No,Don't know,Somewhat easy,No,No,Yes,Yes,No,Maybe,Yes,No,,20140829 095411,f,united states,ny,,,,,625,,yes,dont know,sure,,,dont know,somewhat easy,,,yes,yes,,maybe,yes,,
2014-08-29 09:58:55,46,Female (trans),United States,CT,No,No,Yes,Often,More than 1000,No,No,Yes,Yes,Yes,Yes,Don't know,Don't know,Yes,No,Some of them,Some of them,No,No,No,Yes,,20140829 095855,female trans,united states,ct,,,yes,often,1000,,,yes,yes,yes,yes,dont know,dont know,yes,,,,,,,yes,
2014-08-29 09:59:39,30,Male,United States,CA,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,No,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No,,20140829 095939,male,united states,ca,,yes,yes,sometimes,26100,yes,yes,yes,,,,dont know,dont know,maybe,,,,,maybe,dont know,,
2014-08-29 10:03:24,25,Male,United States,,No,No,No,Rarely,26-100,Yes,Yes,Don't know,No,No,No,Don't know,Somewhat easy,Yes,No,Some of them,Some of them,No,Yes,Don't know,Yes,My work is using my brain. I do it incredibly well.I make an effort to avoid diagnosis of anything mental health related because I am convinced it would only affect me negatively.,20140829 100324,male,united states,,,,,rarely,26100,yes,yes,dont know,,,,dont know,somewhat easy,yes,,,,,yes,dont know,yes,work using brain incredibly welli make effort avoid diagnosis anything mental health related convinced would affect negatively
2014-08-29 10:05:57,19,M,Canada,,No,No,No,Never,26-100,Yes,Yes,Don't know,No,No,No,Don't know,Somewhat easy,No,No,Some of them,Some of them,No,Maybe,No,No,,20140829 100557,,canada,,,,,never,26100,yes,yes,dont know,,,,dont know,somewhat easy,,,,,,maybe,,,
2014-08-29 10:06:29,30,Female,United States,GA,No,Yes,Yes,Sometimes,500-1000,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,No,No,Yes,,20140829 100629,female,united states,ga,,yes,yes,sometimes,5001000,,,yes,yes,yes,yes,yes,somewhat easy,maybe,maybe,,,,,,yes,
2014-08-29 10:12:10,32,m,United States,TN,No,No,No,Never,6-25,No,Yes,Yes,Yes,Yes,Yes,Don't know,Somewhat easy,No,No,Yes,Yes,No,Maybe,Yes,No,,20140829 101210,,united states,tn,,,,never,625,,yes,yes,yes,yes,yes,dont know,somewhat easy,,,yes,yes,,maybe,yes,,
2014-08-29 10:13:39,32,Male,United Kingdom,,No,No,No,,6-25,No,Yes,No,No,No,No,Don't know,Don't know,Maybe,Maybe,No,No,No,Maybe,Don't know,No,,20140829 101339,male,united kingdom,,,,,,625,,yes,,,,,dont know,dont know,maybe,maybe,,,,maybe,dont know,,
2014-08-29 10:13:43,37,Male,United States,IN,No,Yes,No,Sometimes,26-100,Yes,Yes,Don't know,No,No,No,Don't know,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,No,No,My employer is extremely easy to work with and e.g. I have enormous leeway with flex time so I could take care of myself under that umbrella but I don't know and don't have a history of bring up mental health at the workplace so I am cautious in that area.,20140829 101343,male,united states,,,yes,,sometimes,26100,yes,yes,dont know,,,,dont know,somewhat easy,maybe,,,,,maybe,,,employer extremely easy work eg enormous leeway flex time could take care umbrella dont know dont history bring mental health workplace cautious area
2014-08-29 10:16:45,42,M,United States,CA,No,Yes,Yes,Sometimes,6-25,Yes,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No,,20140829 101645,,united states,ca,,yes,yes,sometimes,625,yes,yes,dont know,,,dont know,dont know,dont know,maybe,maybe,,,,,dont know,,
2014-08-29 10:27:15,25,female,United States,OR,No,No,No,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Don't know,Don't know,Maybe,No,Some of them,Yes,Maybe,No,Yes,No,,20140829 102715,female,united states,,,,,never,1000,,yes,yes,yes,yes,yes,dont know,dont know,maybe,,,yes,maybe,,yes,,
2014-08-29 10:30:09,19,Male,United States,IN,No,No,No,Sometimes,1-5,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,No,No,Some of them,Yes,Maybe,Maybe,Don't know,No,,20140829 103009,male,united states,,,,,sometimes,15,,yes,dont know,sure,,,dont know,dont know,,,,yes,maybe,maybe,dont know,,
2014-08-29 10:32:24,40,female,United States,GA,No,Yes,No,Never,100-500,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Yes,Yes,No,No,No,No,Don't know,No,,20140829 103224,female,united states,ga,,yes,,never,100500,yes,yes,yes,yes,yes,,dont know,dont know,yes,yes,,,,,dont know,,
2014-08-29 10:33:45,34,Male,United States,IN,No,No,No,,More than 1000,No,No,Yes,Not sure,Yes,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,Yes,No,No,Don't know,No,,20140829 103345,male,united states,,,,,,1000,,,yes,sure,yes,dont know,dont know,dont know,maybe,maybe,,yes,,,dont know,,
2014-08-29 10:38:23,26,Male,United States,MN,No,Yes,No,,6-25,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,No,No,Some of them,Yes,No,No,Yes,No,,20140829 103823,male,united states,mn,,yes,,,625,,yes,dont know,sure,,,dont know,dont know,,,,yes,,,yes,,
2014-08-29 10:38:29,31,Male,United States,MN,No,Yes,Yes,Rarely,6-25,No,Yes,Don't know,Not sure,Don't know,Don't know,Yes,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,No,,20140829 103829,male,united states,mn,,yes,yes,rarely,625,,yes,dont know,sure,dont know,dont know,yes,dont know,,,yes,yes,maybe,maybe,yes,,
2014-08-29 10:55:24,40,Male,United States,NC,No,Yes,No,Sometimes,More than 1000,Yes,No,Yes,Not sure,Yes,Don't know,Don't know,Don't know,Yes,Maybe,Some of them,Some of them,No,Maybe,No,No,,20140829 105524,male,united states,nc,,yes,,sometimes,1000,yes,,yes,sure,yes,dont know,dont know,dont know,yes,maybe,,,,maybe,,,
2014-08-29 10:59:57,31,Female,United States,FL,No,Yes,Yes,Often,26-100,No,Yes,No,No,No,No,No,Very difficult,Yes,No,No,No,No,Yes,No,Yes,,20140829 105957,female,united states,fl,,yes,yes,often,26100,,yes,,,,,,difficult,yes,,,,,yes,,yes,
2014-08-29 11:01:41,36,M,United States,MN,No,No,No,Never,100-500,No,No,Don't know,No,No,Don't know,Don't know,Don't know,Yes,Maybe,No,No,No,Maybe,Don't know,Yes,,20140829 110141,,united states,mn,,,,never,100500,,,dont know,,,dont know,dont know,dont know,yes,maybe,,,,maybe,dont know,yes,
2014-08-29 11:02:23,35,Male,Canada,,No,Yes,No,Sometimes,6-25,Yes,Yes,No,Yes,No,No,Don't know,Don't know,Maybe,No,No,Some of them,No,No,Don't know,No,,20140829 110223,male,canada,,,yes,,sometimes,625,yes,yes,,yes,,,dont know,dont know,maybe,,,,,,dont know,,
2014-08-29 11:04:19,26,male,Australia,,No,Yes,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Yes,Don't know,No,No,Yes,Yes,No,Maybe,Yes,No,The questions related to employer-provided health benefits are largely irrelevant to where I live Australia so I'd discount them.,20140829 110419,male,australia,,,yes,yes,sometimes,26100,yes,yes,,,,,yes,dont know,,,yes,yes,,maybe,yes,,questions related employerprovided health benefits largely irrelevant live australia id discount
2014-08-29 11:05:00,44,m,United States,MO,No,No,No,,More than 1000,Yes,No,Don't know,No,Don't know,Don't know,Yes,Don't know,Yes,No,Some of them,No,No,No,No,No,,20140829 110500,,united states,mo,,,,,1000,yes,,dont know,,dont know,dont know,yes,dont know,yes,,,,,,,,
2014-08-29 11:11:00,34,Female,United States,CA,No,No,No,Sometimes,1-5,No,Yes,No,Not sure,No,No,Don't know,Very easy,No,No,Some of them,Yes,No,Maybe,Yes,No,,20140829 111100,female,united states,ca,,,,sometimes,15,,yes,,sure,,,dont know,easy,,,,yes,,maybe,yes,,
2014-08-29 11:12:22,35,Male,United States,OR,No,No,No,,6-25,Yes,Yes,No,No,No,No,Don't know,Don't know,No,No,No,No,No,No,Don't know,No,,20140829 111222,male,united states,,,,,,625,yes,yes,,,,,dont know,dont know,,,,,,,dont know,,
2014-08-29 11:19:46,28,female,United States,OH,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Don't know,No,No,No,Don't know,Somewhat easy,Yes,No,Some of them,Some of them,No,Maybe,No,No,,20140829 111946,female,united states,oh,,yes,yes,sometimes,26100,yes,yes,dont know,,,,dont know,somewhat easy,yes,,,,,maybe,,,
2014-08-29 11:20:13,33,Male,United States,NY,No,No,No,,6-25,Yes,Yes,Yes,No,Don't know,Yes,Yes,Don't know,No,No,Some of them,Yes,No,No,Yes,No,,20140829 112013,male,united states,ny,,,,,625,yes,yes,yes,,dont know,yes,yes,dont know,,,,yes,,,yes,,
2014-08-29 11:20:28,40,M,United States,WI,No,Yes,Yes,Sometimes,More than 1000,Yes,Yes,Yes,Yes,No,Yes,Don't know,Don't know,Yes,No,No,No,No,Maybe,Don't know,No,,20140829 112028,,united states,wi,,yes,yes,sometimes,1000,yes,yes,yes,yes,,yes,dont know,dont know,yes,,,,,maybe,dont know,,
2014-08-29 11:20:52,26,Male,United States,WA,No,No,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,No,Yes,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No,,20140829 112052,male,united states,wa,,,yes,sometimes,625,,yes,yes,yes,,,yes,dont know,maybe,,,,,maybe,dont know,,
2014-08-29 11:22:46,29,f,United Kingdom,,No,No,Yes,Often,More than 1000,No,No,Yes,Yes,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,Yes,No,Yes,,20140829 112246,f,united kingdom,,,,yes,often,1000,,,yes,yes,,,dont know,dont know,maybe,,,,,yes,,yes,
2014-08-29 11:23:21,26,Female,Canada,,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Not sure,No,No,Yes,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No,,20140829 112321,female,canada,,,yes,yes,sometimes,100500,,yes,yes,sure,,,yes,dont know,maybe,,,,,maybe,dont know,,
2014-08-29 11:24:48,33,Malr,Italy,,No,Yes,Yes,Sometimes,6-25,No,Yes,No,Not sure,No,No,Don't know,Somewhat easy,No,No,Some of them,Yes,No,No,Don't know,No,I suffered of panic attacks and agoraphobia for about 10 years.,20140829 112448,malr,italy,,,yes,yes,sometimes,625,,yes,,sure,,,dont know,somewhat easy,,,,yes,,,dont know,,suffered panic attacks agoraphobia 10 years
2014-08-29 11:25:30,28,Male,Brazil,,No,Yes,No,Sometimes,100-500,No,Yes,No,No,No,No,Don't know,Somewhat easy,No,No,Some of them,Some of them,No,No,Don't know,Yes,,20140829 112530,male,brazil,,,yes,,sometimes,100500,,yes,,,,,dont know,somewhat easy,,,,,,,dont know,yes,
2014-08-29 11:27:47,41,Male,United States,IL,Yes,No,Yes,Often,1-5,Yes,No,No,Yes,Yes,Yes,Yes,Very difficult,No,No,Some of them,Some of them,No,No,Yes,Yes,,20140829 112747,male,united states,il,yes,,yes,often,15,yes,,,yes,yes,yes,yes,difficult,,,,,,,yes,yes,
2014-08-29 11:32:22,39,Male,United Kingdom,,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Yes,Yes,Yes,Yes,Somewhat difficult,No,No,Yes,Yes,No,Maybe,Yes,Yes,These result may be a tad confusing so a summary follows.* Currently self-employed so employer is me :)* Last place of employment was amazing when I first discovered I was bi-polar and helped me as long as I was there up to and including a mental health course for the whole team (although no mention why to others which was great).* I've never had a negative reaction yet but I know others who have.* I've been very lucky with company I keep which is why my experience is largely good.,20140829 113222,male,united kingdom,,yes,yes,yes,sometimes,15,yes,yes,,yes,yes,yes,yes,somewhat difficult,,,yes,yes,,maybe,yes,yes,result may tad confusing summary follows currently selfemployed employer last place employment amazing first discovered bipolar helped long including mental health course whole team although mention others great ive never negative reaction yet know others ive lucky company keep experience largely good
2014-08-29 11:32:44,26,female,United States,WA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,No,Yes,I should note one of the places my employer fails with regards to mental health is that the company-paid health insurance policy does not cover trans healthcare needs.,20140829 113244,female,united states,wa,,yes,yes,sometimes,1000,,yes,yes,yes,,,dont know,dont know,,,,yes,,maybe,,yes,note one places employer fails regards mental health companypaid health insurance policy cover trans healthcare needs
2014-08-29 11:33:54,23,Female,United States,IL,No,Yes,No,Sometimes,26-100,No,No,No,No,No,No,Don't know,Somewhat difficult,Yes,No,No,Some of them,No,Maybe,No,No,,20140829 113354,female,united states,il,,yes,,sometimes,26100,,,,,,,dont know,somewhat difficult,yes,,,,,maybe,,,
2014-08-29 11:34:07,35,Male,Switzerland,,No,Yes,Yes,Often,More than 1000,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,No,No,Some of them,Some of them,No,Maybe,No,No,,20140829 113407,male,switzerland,,,yes,yes,often,1000,,yes,dont know,sure,,,yes,easy,,,,,,maybe,,,
2014-08-29 11:36:38,36,Male,United States,FL,No,No,No,Never,1-5,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Very easy,No,No,Some of them,Some of them,No,No,Don't know,No,,20140829 113638,male,united states,fl,,,,never,15,yes,yes,dont know,sure,dont know,dont know,dont know,easy,,,,,,,dont know,,
2014-08-29 11:39:33,42,M,United States,TN,No,No,No,Rarely,More than 1000,No,No,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,No,No,,20140829 113933,,united states,tn,,,,rarely,1000,,,dont know,,,dont know,dont know,dont know,maybe,,,,,maybe,,,
2014-08-29 11:40:29,39,Male,United States,WA,No,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,Yes,No,Don't know,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No,,20140829 114029,male,united states,wa,,yes,yes,sometimes,5001000,,yes,yes,yes,,dont know,yes,easy,,,,yes,,,yes,,
2014-08-29 11:43:12,27,Male,United States,CA,No,No,No,Never,6-25,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Yes,Maybe,Maybe,Don't know,No,,20140829 114312,male,united states,ca,,,,never,625,,yes,dont know,,,dont know,dont know,dont know,maybe,,,yes,maybe,maybe,dont know,,
2014-08-29 11:44:33,33,male,United States,FL,Yes,No,No,Never,6-25,Yes,Yes,Don't know,No,No,No,No,Very easy,Maybe,No,Some of them,Yes,No,Maybe,Yes,No,,20140829 114433,male,united states,fl,yes,,,never,625,yes,yes,dont know,,,,,easy,maybe,,,yes,,maybe,yes,,
2014-08-29 11:46:27,31,Male ,Canada,,No,Yes,Yes,Often,More than 1000,No,Yes,Yes,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No,,20140829 114627,male,canada,,,yes,yes,often,1000,,yes,yes,sure,dont know,dont know,dont know,dont know,maybe,,,,,maybe,dont know,,
2014-08-29 11:53:59,28,Female,United States,OR,No,No,Yes,Rarely,6-25,No,Yes,Yes,Yes,Don't know,Yes,Yes,Very easy,No,No,Some of them,Some of them,No,Yes,Don't know,No,,20140829 115359,female,united states,,,,yes,rarely,625,,yes,yes,yes,dont know,yes,yes,easy,,,,,,yes,dont know,,
2014-08-29 11:54:38,29,Female,United States,NJ,No,No,Yes,Often,More than 1000,Yes,No,Yes,No,No,No,Don't know,Somewhat easy,No,No,Some of them,Yes,Maybe,Maybe,Don't know,No,,20140829 115438,female,united states,nj,,,yes,often,1000,yes,,yes,,,,dont know,somewhat easy,,,,yes,maybe,maybe,dont know,,
2014-08-29 11:56:18,27,Male,United States,CA,No,No,Yes,Sometimes,100-500,No,Yes,Don't know,Not sure,No,No,Yes,Very difficult,Maybe,No,Some of them,No,No,Maybe,No,No,,20140829 115618,male,united states,ca,,,yes,sometimes,100500,,yes,dont know,sure,,,yes,difficult,maybe,,,,,maybe,,,
2014-08-29 12:00:33,44,M,United States,FL,Yes,No,No,Never,1-5,Yes,Yes,Don't know,No,No,No,Yes,Somewhat difficult,No,No,No,No,No,No,Don't know,No,,20140829 120033,,united states,fl,yes,,,never,15,yes,yes,dont know,,,,yes,somewhat difficult,,,,,,,dont know,,
2014-08-29 12:08:12,25,Male,United States,UT,No,No,Yes,Often,6-25,Yes,Yes,Don't know,No,No,No,Don't know,Somewhat easy,Maybe,No,Some of them,No,No,Maybe,Don't know,No,,20140829 120812,male,united states,ut,,,yes,often,625,yes,yes,dont know,,,,dont know,somewhat easy,maybe,,,,,maybe,dont know,,
2014-08-29 12:15:57,24,male,Germany,,No,Yes,Yes,Sometimes,6-25,No,Yes,No,No,No,No,Don't know,Somewhat easy,Maybe,No,Yes,Yes,No,No,Don't know,No,Thank you this is very important.,20140829 121557,male,germany,,,yes,yes,sometimes,625,,yes,,,,,dont know,somewhat easy,maybe,,yes,yes,,,dont know,,thank important
2014-08-29 12:20:01,25,Male,South Africa,,No,Yes,Yes,Often,6-25,No,No,Don't know,No,No,No,Yes,Don't know,No,No,Some of them,Yes,No,Maybe,No,Yes,,20140829 122001,male,south africa,,,yes,yes,often,625,,,dont know,,,,yes,dont know,,,,yes,,maybe,,yes,
2014-08-29 12:26:21,34,M,United States,NJ,No,No,No,Never,6-25,Yes,Yes,Yes,Not sure,Don't know,Don't know,Don't know,Somewhat easy,Maybe,Maybe,No,Some of them,No,Maybe,Don't know,No,,20140829 122621,,united states,nj,,,,never,625,yes,yes,yes,sure,dont know,dont know,dont know,somewhat easy,maybe,maybe,,,,maybe,dont know,,
2014-08-29 12:27:54,26,Male,United States,PA,No,No,No,Never,More than 1000,No,No,Yes,Yes,No,Don't know,Don't know,Somewhat difficult,Maybe,No,No,Yes,No,No,Don't know,No,,20140829 122754,male,united states,pa,,,,never,1000,,,yes,yes,,dont know,dont know,somewhat difficult,maybe,,,yes,,,dont know,,
2014-08-29 12:45:11,48,Male,United States,IN,No,No,No,Never,26-100,No,No,Yes,Yes,Yes,Yes,Yes,Don't know,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No,,20140829 124511,male,united states,,,,,never,26100,,,yes,yes,yes,yes,yes,dont know,maybe,,,yes,,maybe,dont know,,
2014-08-29 12:48:20,34,Male,Greece,,No,No,No,,26-100,Yes,Yes,No,No,No,No,Don't know,Very difficult,Yes,Maybe,Some of them,No,No,Maybe,No,No,,20140829 124820,male,greece,,,,,,26100,yes,yes,,,,,dont know,difficult,yes,maybe,,,,maybe,,,
2014-08-29 12:54:31,39,Female,United States,OH,No,No,Yes,Sometimes,6-25,Yes,Yes,No,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,Maybe,No,No,I've never heard of a workplace that would actually allow you to call off for mental health reasons. So many places require a doctor's note for calling off sick. It's all set up to make you feel worse if you can't just suck it up. Thanks for working to change this!!!,20140829 125431,female,united states,oh,,,yes,sometimes,625,yes,yes,,,,,dont know,dont know,maybe,maybe,,,,maybe,,,ive never heard workplace would actually allow call mental health reasons many places require doctors note calling sick set make feel worse cant suck thanks working change
2014-08-29 13:17:33,43,Male,United States,OH,No,No,No,Sometimes,More than 1000,Yes,Yes,Yes,Not sure,No,Yes,Don't know,Don't know,Maybe,No,No,No,No,No,Don't know,No,,20140829 131733,male,united states,oh,,,,sometimes,1000,yes,yes,yes,sure,,yes,dont know,dont know,maybe,,,,,,dont know,,
2014-08-29 13:23:40,41,M,United States,IL,No,No,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Don't know,Don't know,Maybe,Maybe,Some of them,No,No,No,Yes,Yes,,20140829 132340,,united states,il,,,,rarely,1000,,yes,yes,yes,yes,yes,dont know,dont know,maybe,maybe,,,,,yes,yes,
2014-08-29 13:58:25,25,Male,United States,IN,No,No,No,Never,More than 1000,No,No,Don't know,No,No,No,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No,,20140829 135825,male,united states,,,,,never,1000,,,dont know,,,,dont know,dont know,,,,yes,,,dont know,,
2014-08-29 14:04:59,31,m,United States,CA,No,No,Yes,Sometimes,100-500,No,Yes,Yes,Yes,No,No,Don't know,Somewhat easy,Maybe,No,Some of them,No,No,Maybe,No,No,,20140829 140459,,united states,ca,,,yes,sometimes,100500,,yes,yes,yes,,,dont know,somewhat easy,maybe,,,,,maybe,,,
2014-08-29 14:09:21,40,Male,United States,WA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Don't know,Yes,Yes,No,No,No,Maybe,No,Yes,,20140829 140921,male,united states,wa,,yes,yes,sometimes,1000,,yes,yes,yes,yes,yes,yes,dont know,yes,yes,,,,maybe,,yes,
2014-08-29 14:31:00,43,Male,United States,VA,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,Yes,Not sure,No,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,Maybe,Don't know,No,This survey was tough as a self-employed individual. You may wish to discard responses from self employed people for much of your analysis.,20140829 143100,male,united states,va,yes,yes,yes,sometimes,15,yes,yes,yes,sure,,dont know,dont know,dont know,maybe,maybe,,,,maybe,dont know,,survey tough selfemployed individual may wish discard responses self employed people much analysis
